Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON
6500bcf9-0b16-abe8-6776-7cd0d13e317a,1958-08-03,,999-20-4490,S99957558,X59432049X,Mrs.,Anita473,Laureano185,,Cordero852,M,white,hispanic,F,Bogota  Bogota  CO,269 Green Wall,Rowley,Massachusetts,Essex County,25009.0,1969,42.73342112367831,-70.83704344055862
c6d4f208-3b70-2553-af96-ca3fe0ffb742,1931-11-17,2017-12-06,999-92-5485,S99937109,X31008338X,Mr.,Ike571,Braun514,,,W,white,nonhispanic,M,Watertown  Massachusetts  US,1036 Abshire Corner,Methuen,Massachusetts,Essex County,25009.0,1841,42.6704619725416,-71.12742410508699
2748e5fb-59b8-d21a-dd0a-0a053e6ee52f,1939-09-22,,999-94-3191,S99923879,X30105534X,Mr.,Emmanuel930,Lockman863,,,M,white,nonhispanic,M,Ashland  Massachusetts  US,925 Walker Brook Suite 40,Stow,Massachusetts,Middlesex County,,0,42.3994927434848,-71.46792566708778
3e8b699a-01b1-7d15-b0fa-b07546c840e2,1919-03-07,,999-73-8379,S99965894,X52584289X,Mr.,Trinidad33,Herman763,,,M,black,nonhispanic,M,Arlington  Massachusetts  US,108 Zieme Drive Suite 51,Falmouth,Massachusetts,Barnstable County,25001.0,2540,41.5349936803072,-70.61601909550745
b5b03167-ce64-ad10-3e8f-0bb1a0bfac77,1935-07-21,2019-03-10,999-95-2824,S99924574,X49139755X,Mrs.,Charita800,Bayer639,,White193,M,white,nonhispanic,F,Whitman  Massachusetts  US,445 O'Hara Vale,Marlborough,Massachusetts,Middlesex County,25017.0,1752,42.38589782956592,-71.53900535292625
b9c8fee5-e552-306c-ffbf-1a4048a71f5c,1927-04-20,,999-70-3750,S99943268,X38583038X,Mr.,Elton404,Cormier289,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,820 Will Skyway Apt 23,New Bedford,Massachusetts,Bristol County,25005.0,2746,41.67320709849776,-70.89235236593784
952e79d9-c8bc-8418-82ab-2a7eda78cb03,1948-06-22,,999-74-3950,S99995083,X917291X,Mr.,Marco578,Reinger292,,,S,white,nonhispanic,M,Somerset  Massachusetts  US,165 Bartoletti Orchard,West Brookfield,Massachusetts,Worcester County,25027.0,1585,42.26402936659564,-72.14897133618733
cc62492f-8d7e-4944-c808-cb051fc8a912,1931-12-02,,999-22-7152,S99958496,X70893314X,Mr.,Dick869,Kihn564,,,S,hawaiian,nonhispanic,M,Malden  Massachusetts  US,966 Nienow Approach,Springfield,Massachusetts,Hampden County,25013.0,1119,42.145730624351934,-72.58443730089421
6bcb1d66-7dd5-72e3-e996-f86573f6fa46,1970-05-08,,999-90-8700,S99983083,X76609788X,Ms.,Leigha840,Schuster709,,,S,black,nonhispanic,F,Sharon  Massachusetts  US,231 Bosco Rest,Fall River,Massachusetts,Bristol County,25005.0,2723,41.66971565588776,-71.12272669064237
f64817b4-0997-ba85-d83d-4d70214c3434,1949-09-18,,999-95-3363,S99975384,X65065467X,Mr.,Alfred550,Frami345,PhD,,S,white,nonhispanic,M,Hatfield  Massachusetts  US,938 Wuckert Loaf,Boston,Massachusetts,Suffolk County,25025.0,2108,42.40889788308338,-71.0190098037644
36b80895-323c-8959-088a-87c0dbcc7296,1953-06-12,,999-17-1048,S99932392,X22838124X,Mr.,Pedro316,Rohan584,,,M,black,nonhispanic,M,Tewksbury  Massachusetts  US,982 Hyatt Haven Suite 49,Taunton,Massachusetts,Bristol County,25005.0,2718,41.94594875846141,-71.03130428306537
fa9d700e-e1c8-726c-0d33-35ed9ab79998,1929-01-29,1997-01-28,999-56-7033,S99993932,X77093888X,Mr.,Stephan15,Watsica258,,,D,white,nonhispanic,M,Boston  Massachusetts  US,752 Koch Rest,Framingham,Massachusetts,Middlesex County,25017.0,1702,42.35341699983536,-71.42320397263822
5ed538a1-7651-a2b0-bf2f-2bf1b719d50f,1922-09-11,2018-04-09,999-38-3607,S99974518,X78179630X,Mr.,Donte636,D'Amore443,,,M,asian,nonhispanic,M,Lowell  Massachusetts  US,1062 Walker Harbor,Dedham,Massachusetts,Norfolk County,25021.0,2090,42.23869394937755,-71.13863207634182
2e96841d-3af0-8faa-0f03-895da09046b2,1944-11-14,,999-13-8975,S99927802,X87202193X,Mr.,Christoper325,Schowalter414,,,S,white,nonhispanic,M,Grafton  Massachusetts  US,767 Stroman Rue,Malden,Massachusetts,Middlesex County,25017.0,2155,42.42386929199476,-71.08338061456786
7478f724-631a-639d-92a1-cd65afbaf308,1957-02-02,2018-07-12,999-37-4953,S99935751,X66407296X,Mr.,Shane235,Kessler503,,,D,white,nonhispanic,M,Maynard  Massachusetts  US,723 Cremin Center,Northbridge,Massachusetts,Worcester County,,0,42.15816826358255,-71.62054335565408
55192437-357c-a14d-1573-d558ea7a05f1,1929-01-29,1984-12-13,999-95-1583,S99938441,X8270847X,Mr.,Jamison785,Zieme486,,,M,white,nonhispanic,M,Sturbridge  Massachusetts  US,946 Predovic Brook Apt 98,Framingham,Massachusetts,Middlesex County,25017.0,1701,42.30304248182828,-71.42904609955647
f7c20296-ebfa-0360-c085-a463b6f1521f,1944-09-04,2001-05-21,999-57-9986,S99929004,X5449210X,Mr.,Cristobal567,Guillen740,,,M,black,nonhispanic,M,Bayamon  Puerto Rico  PR,1001 Johnston Parade,Boston,Massachusetts,Suffolk County,25025.0,2128,42.224622920799945,-71.1055435771539
506efb1c-3845-fd91-46fa-653384b44f9b,1929-01-29,2007-02-08,999-11-5009,S99975576,X67690533X,Mr.,Leandro563,Murazik203,,,M,white,nonhispanic,M,Ware  Massachusetts  US,750 Toy Gateway,Framingham,Massachusetts,Middlesex County,25017.0,1702,42.27956311649867,-71.45101214714994
026f45fa-c1d5-bbcc-2a91-395aa82fa42b,1929-01-04,2004-09-24,999-17-6921,S99952643,X72132446X,Mr.,Basil991,Predovic534,,,D,white,nonhispanic,M,Green Harbor-Cedar Crest  Massachusetts  US,995 Nicolas Avenue Apt 54,Concord,Massachusetts,Middlesex County,,0,42.497869685077575,-71.3855811217921
0f6dc068-453d-1fbb-c3fe-c3fa3da6e263,1913-09-15,1985-07-17,999-13-8222,S99928432,X29057031X,Mr.,Jimmie93,Marvin195,,,D,black,nonhispanic,M,West Yarmouth  Massachusetts  US,876 Ankunding Esplanade,Worcester,Massachusetts,Worcester County,25027.0,1608,42.2509862758821,-71.80093097337144
4eef781a-c37a-ed50-4b50-e87d5530819a,1944-09-04,,999-66-4105,S99989052,X40482299X,Mr.,Ernesto186,Valentín837,,,M,black,nonhispanic,M,Portsmouth  Saint John Parish  DM,650 Quitzon Wall Unit 66,Boston,Massachusetts,Suffolk County,25025.0,2131,42.385277105575824,-71.07275618216826
48f0a745-aa1f-9755-9eb8-6dbdf4d8a098,1913-09-15,1994-05-05,999-92-3249,S99950677,X61552158X,Mr.,Margarito178,Hickle134,,,M,black,nonhispanic,M,Hadley  Massachusetts  US,900 Kulas Lane,Worcester,Massachusetts,Worcester County,25027.0,1608,42.28753339789693,-71.8210347047022
417a14fe-90a5-ee05-7994-51ae06140a36,1923-01-21,2008-03-04,999-76-2612,S99915588,X29118543X,Mr.,Alphonso102,Bahringer146,,,M,white,nonhispanic,M,Lakeville  Massachusetts  US,476 Cruickshank Bypass Suite 9,North Eastham,Massachusetts,Barnstable County,25001.0,2651,41.84345407500962,-69.96844008599808
c7931009-2069-75b3-166b-eb3cc88a2685,1929-01-04,1996-08-02,999-47-5153,S99983261,X33927740X,Mr.,Ray930,Greenholt190,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,898 Windler Wynd,Concord,Massachusetts,Middlesex County,,0,42.4767597435717,-71.33852571160509
770a5087-62d2-cadf-b070-e2fe28d080da,1923-01-21,2014-12-29,999-77-7979,S99966605,X53724423X,Mr.,Myles862,Ortiz186,,,D,white,nonhispanic,M,West Springfield  Massachusetts  US,199 Stamm Station,North Eastham,Massachusetts,Barnstable County,25001.0,2651,41.89985272841444,-70.0525661198035
722cb8f2-58ad-9e8a-6789-e75a88d48a81,1929-01-04,,999-55-3762,S99975712,X13860829X,Mr.,August363,Towne435,,,D,white,nonhispanic,M,Palmer  Massachusetts  US,807 Hettinger Neck,Concord,Massachusetts,Middlesex County,,0,42.45488599000428,-71.40551243090931
c431785a-5c5b-a4fc-9d20-db6b2a509e9e,1956-01-16,,999-62-8889,S99980042,X60054780X,Mr.,Jeremy766,Johnston597,,,W,white,nonhispanic,M,Bedford  Massachusetts  US,1005 Harvey Crossing Suite 11,Dennis,Massachusetts,Barnstable County,25001.0,2638,41.67300315856576,-70.14832738017361
b4e7f070-74e2-d956-3ce9-2c3557f4f79d,1964-06-24,2013-01-08,999-33-5914,S99951106,X12764074X,Mr.,Jewell855,Koepp521,,,D,white,hispanic,M,Needham  Massachusetts  US,130 Howell Key Suite 35,Monson Center,Massachusetts,Hampden County,,0,42.05834092665604,-72.31332686794417
19fa3039-60d9-dfc1-b42c-30c2a9c8bae1,1973-05-26,,999-69-3525,S99926056,X28514381X,Mr.,Greg949,Corkery305,,,M,white,nonhispanic,M,Norwood  Massachusetts  US,383 Mills Wall,Westfield,Massachusetts,Hampden County,25013.0,1085,42.16073292854795,-72.82234434107019
6c877caf-b56b-d3cb-3191-62049c19d841,1957-09-09,,999-22-1060,S99933256,X56891620X,Mr.,Salvatore257,Grant908,,,S,white,nonhispanic,M,West Springfield  Massachusetts  US,413 Veum Walk Unit 0,Swampscott,Massachusetts,Essex County,25009.0,1907,42.49688636955757,-70.86357423400658
99a7c083-dacc-af7b-28f4-0c87c7ec748d,1941-05-25,2023-12-31,999-64-6784,S99960441,X28258539X,Ms.,Carri827,Bosco882,,,S,white,nonhispanic,F,Duxbury  Massachusetts  US,586 O'Keefe Approach Unit 89,East Brookfield,Massachusetts,Worcester County,25027.0,1515,42.16556342079844,-72.03936059666178
164a77d3-9912-fce3-b0d2-30421eb26305,1951-06-19,,999-29-4933,S99935704,X62989596X,Mr.,Shelton25,Feil794,,,D,white,nonhispanic,M,Methuen  Massachusetts  US,460 Gleichner Green Apt 40,Brockton,Massachusetts,Plymouth County,25023.0,2351,42.11860630158899,-70.98064977099556
371664ef-1480-9ffb-93de-e9ceccd380c0,1947-07-22,,999-34-5331,S99961296,X45835890X,Mr.,Hunter736,Walter473,,,M,white,nonhispanic,M,Harvard  Massachusetts  US,780 Carter Trace,Quincy,Massachusetts,Norfolk County,25021.0,2186,42.23808966284218,-71.13113377572148
fb2ad4e0-21d8-2554-e004-0d1faf8480fa,1923-01-21,2004-10-06,999-67-1974,S99957687,X65917485X,Mr.,Shad704,Labadie908,,,M,white,nonhispanic,M,Medford  Massachusetts  US,287 Pouros Loaf,North Eastham,Massachusetts,Barnstable County,25001.0,2651,41.875249502411805,-69.95478511962375
8b76c37f-db14-0799-1edc-67ab096999ea,1923-01-21,2006-12-26,999-39-6044,S99961947,X71131690X,Mr.,Sergio619,Rice937,,,M,white,nonhispanic,M,Hamilton  Massachusetts  US,352 McLaughlin Terrace Apt 1,North Eastham,Massachusetts,Barnstable County,25001.0,2651,41.86679731673989,-70.04335845468876
aa13ce91-0897-fd4b-1aff-59a622b5df35,1941-10-19,,999-62-5113,S99942598,X71611357X,Mrs.,Enriqueta274,Welch179,,Donnelly343,M,asian,nonhispanic,F,Ho Chi Minh City  Gia Định  VN,846 Hyatt Divide,Boston,Massachusetts,Suffolk County,25025.0,2134,42.30211922704558,-71.06735706687833
65e2a35d-97cf-02c2-ee39-2731b582267c,1914-08-30,1984-04-07,999-11-2854,S99945642,X74861142X,Mr.,Rickey821,Frami345,,,M,white,nonhispanic,M,Sandwich  Massachusetts  US,767 Feest Extension Unit 16,Watertown,Massachusetts,Middlesex County,25017.0,2472,42.36331477338719,-71.1527793240564
078b3f0e-af10-e7bb-d933-18fb8a9e86d6,1969-02-10,,999-77-1190,S99988900,X18778698X,Mrs.,Valorie864,Adams676,,Luettgen772,D,other,nonhispanic,F,Cohasset  Massachusetts  US,582 Jacobson Run Suite 40,Lowell,Massachusetts,Middlesex County,25017.0,1850,42.65964785118067,-71.32181888186962
a9439a24-255f-a414-c575-fdbc54ce649c,1943-11-25,,999-10-9620,S99982542,X68750194X,Mrs.,Nina110,Bartell116,,Glover433,M,white,hispanic,F,Cambridge  Massachusetts  US,416 Pagac Crossing Suite 53,Andover,Massachusetts,Essex County,25009.0,1810,42.68599405617968,-71.20943599491497
395fc108-0535-c6bf-02c9-38a808ecf39e,1919-11-21,1977-08-02,999-16-8200,S99919462,X16314490X,Mr.,Joshua658,Schaden604,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,518 Orn Path,Erving,Massachusetts,Franklin County,,0,42.617190615751234,-72.42372603219916
99a4423a-a292-00bf-a29d-8ec56f06d032,1950-03-01,,999-85-8115,S99962000,X44620830X,Mr.,Carmelo33,Morar593,,,M,white,nonhispanic,M,East Bridgewater  Massachusetts  US,782 Dare Stravenue Suite 1,Dartmouth,Massachusetts,Bristol County,,0,41.60163076003086,-70.93312745098027
6fdbdc24-e9f0-1d2a-9c67-5a6151a4b766,1914-08-30,2001-05-13,999-77-4456,S99956457,X79039785X,Mr.,Spencer878,Hoppe518,,,W,white,nonhispanic,M,Ashburnham  Massachusetts  US,295 Muller Loaf Unit 58,Watertown,Massachusetts,Middlesex County,25017.0,2472,42.37426052577992,-71.13915913446095
270f0b71-2d6f-34f9-831d-0d96c0557739,1943-01-16,,999-58-5849,S99927112,X73313617X,Mrs.,Dolly486,Blick895,,Parker433,D,white,nonhispanic,F,Fiskdale  Massachusetts  US,331 Quigley Estate,Taunton,Massachusetts,Bristol County,25005.0,2718,41.89743631834625,-71.10856251248534
90c6f022-cccf-2c30-79f9-018222280486,1921-05-12,2012-10-27,999-52-5925,S99934183,X88848058X,Mrs.,Tisa11,Welch179,,Zieme486,M,white,nonhispanic,F,Melrose  Massachusetts  US,511 Witting Bay,Falmouth,Massachusetts,Barnstable County,25001.0,2540,41.54827422846559,-70.60374732549187
367c1014-a8bf-2a3c-bcad-a8ff2196c695,1919-11-21,,999-35-4133,S99917959,X28910484X,Mr.,Lino542,Kreiger457,,,M,white,nonhispanic,M,Reading  Massachusetts  US,739 Haley Promenade,Erving,Massachusetts,Franklin County,,0,42.65509592582062,-72.41026205707816
b651f645-a058-92cb-ee72-b66fc25be854,1934-07-15,2013-03-18,999-96-8294,S99939973,X2777017X,Mr.,Mohammed454,Muller251,,,D,white,nonhispanic,M,Bedford  Massachusetts  US,788 Wiegand Center,Framingham,Massachusetts,Middlesex County,25017.0,1702,42.27354422709674,-71.40735795176555
69a2920b-77ef-b30b-2fac-ae321cf79af0,1934-07-15,,999-56-5715,S99925195,X17339738X,Mr.,Kendall673,Pagac496,,,M,white,nonhispanic,M,Lexington  Massachusetts  US,773 Bogisich Light Suite 73,Framingham,Massachusetts,Middlesex County,25017.0,1702,42.31733144568728,-71.45360140936815
fcaa19d6-ff56-d273-c432-5ce7d960f5b7,1944-08-26,,999-76-1113,S99940915,X57578258X,Mr.,Micheal721,Gleason633,,,S,asian,nonhispanic,M,Georgetown  Massachusetts  US,947 Gleason Road,Waltham,Massachusetts,Middlesex County,25017.0,2453,42.35860059765641,-71.27976967447087
30825501-c4e8-3d14-754d-d55233bf43cf,1944-08-18,,999-64-6489,S99934062,X35233015X,Ms.,Bridgett849,Waelchi213,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,125 Wilkinson Mill Suite 32,Salem,Massachusetts,Essex County,25009.0,1907,42.52101465891474,-70.88569668877783
23d22136-1102-b60a-6701-4b32e53bb0e4,1947-06-23,,999-18-1639,S99919524,X18105448X,Mr.,Giuseppe872,Feest103,,,D,white,nonhispanic,M,Taunton  Massachusetts  US,209 Kunze Dam Apt 72,Lowell,Massachusetts,Middlesex County,25017.0,1851,42.58371532499912,-71.26660257878902
b508f5e9-4d58-21e4-8ef3-29c25520cb7f,1973-06-22,,999-20-7217,S99989198,X57814626X,Mr.,Humberto482,Kuvalis369,,,M,white,nonhispanic,M,Boston  Massachusetts  US,519 Pfannerstill Row Suite 34,Boston,Massachusetts,Suffolk County,25025.0,2131,42.27528925393359,-71.08225658348421
c161e2a8-da52-d4e8-ba72-023958fb6556,1942-02-12,,999-65-3218,S99976578,X7092277X,Ms.,Tifany477,Quigley282,,,S,white,nonhispanic,F,Worcester  Massachusetts  US,278 Lindgren Estate,Hamilton,Massachusetts,Essex County,,0,42.67010244306483,-70.88212060845731
a80ea0c0-ee0a-aa06-e69a-fde406cf7314,1919-05-10,,999-27-4002,S99991575,X4501016X,Mr.,Peter292,Hoeger474,,,M,black,nonhispanic,M,Holliston  Massachusetts  US,206 Nitzsche Green,Westborough,Massachusetts,Worcester County,25027.0,1581,42.29383340638447,-71.61628981000926
e666560a-fadf-b2a1-b0bd-d92b73ee26c0,1937-04-09,,999-38-2994,S99999810,X87617540X,Mr.,Antione404,Pacocha935,,,D,asian,nonhispanic,M,Boston  Massachusetts  US,111 Konopelski Frontage road Apt 8,Bellingham,Massachusetts,Norfolk County,25021.0,2019,42.04606702210494,-71.43520282284541
838be031-b017-2bf3-3d2b-019eb1af7bd2,1952-07-27,2005-07-08,999-75-4117,S99928300,X24054521X,Mr.,Frankie174,Ratke343,,,D,other,nonhispanic,M,Medford  Massachusetts  US,477 Schowalter Esplanade,Marlborough,Massachusetts,Middlesex County,25017.0,1752,42.3806969893702,-71.5593383382578
4e866f2b-1b5f-40d8-0481-d38c9c3cf16c,1942-12-07,,999-48-7868,S99922760,X8144540X,Mr.,Anderson154,Hessel84,,,D,white,nonhispanic,M,Waltham  Massachusetts  US,552 Klocko Extension Suite 53,Dedham,Massachusetts,Norfolk County,25021.0,2026,42.2734145431088,-71.21452720323387
ed86cf8b-753a-ffef-4753-1495301c94dd,1964-04-30,,999-99-9876,S99941292,X26553663X,Mrs.,Jani266,Orn563,,Nolan344,M,black,nonhispanic,F,Malden  Massachusetts  US,430 Ortiz Avenue,Somerville,Massachusetts,Middlesex County,25017.0,2140,42.4084235105025,-71.07576181581538
d922b1fd-a157-a09f-2015-dd3660e60dcf,1957-05-04,,999-81-6193,S99969113,X24719628X,Mr.,Lee268,Spencer878,,,M,white,nonhispanic,M,Marshfield  Massachusetts  US,530 Runolfsdottir Mall,New Marlborough,Massachusetts,Berkshire County,,0,42.11017180200487,-73.20127671644063
7ead614e-7a0e-7b2c-044f-529852ab4256,1958-03-18,,999-12-8149,S99914401,X73410548X,Mr.,Roderick835,Blick895,,,W,white,nonhispanic,M,Boxborough  Massachusetts  US,936 Brakus Heights,Westford,Massachusetts,Middlesex County,,0,42.60685558118746,-71.4720030461973
f5bf201b-f290-ec62-1932-0da6b04251fb,1950-04-01,,999-16-9116,S99945073,X76148080X,Mr.,Wade235,Jacobs452,,,S,white,nonhispanic,M,Lee  Massachusetts  US,243 Bosco Way,Arlington,Massachusetts,Middlesex County,25017.0,2474,42.41719610379216,-71.1608672860781
ae6bc80f-213f-901c-c4e3-47190fab1a93,1959-04-25,,999-87-9845,S99913064,X22965209X,Mr.,Courtney281,Fay398,,,M,white,nonhispanic,M,Cambridge  Massachusetts  US,744 Mante Ville,Norwell,Massachusetts,Plymouth County,,0,42.18478186458326,-70.8093192171626
1eff9299-4d86-b1a3-d53f-6eedf2ec8ae6,1944-05-27,,999-71-7862,S99914314,X34181469X,Mr.,Franklin857,Ortiz186,,,W,white,nonhispanic,M,Lawrence  Massachusetts  US,393 Bahringer Approach Apt 25,Boston,Massachusetts,Suffolk County,25025.0,2135,42.32981557761608,-71.10707291913522
85784621-f8fc-a8c8-b58a-e5ed14be0e00,1952-07-27,,999-65-8605,S99924511,X57007048X,Mr.,Porter490,Maggio310,,,D,other,nonhispanic,M,Boston  Massachusetts  US,662 Rosenbaum Wynd Unit 6,Marlborough,Massachusetts,Middlesex County,25017.0,1752,42.344686431655134,-71.52325245006524
d060c63d-668c-2a0c-6ce1-b489117369a5,1945-04-08,,999-73-7227,S99947681,X24781566X,Mrs.,Juanita470,Hoppe518,,Spinka232,M,white,nonhispanic,F,Holyoke  Massachusetts  US,975 Kiehn Lane,Millis,Massachusetts,Norfolk County,,0,42.16482398356172,-71.3411351144022
095dac6e-2675-01b6-745b-2d53d774f1da,1954-06-09,,999-20-6863,S99968023,X75896778X,Mr.,Hiram237,Casper496,,,D,asian,nonhispanic,M,Chicopee  Massachusetts  US,734 Feil Trafficway,Boston,Massachusetts,Suffolk County,25025.0,2111,42.36240094680444,-71.05638228453043
3f99e28f-29a4-85ef-d43b-da9feaf74069,1951-03-24,,999-79-5592,S99939746,X1084132X,Mr.,Val761,Hoppe518,,,M,white,nonhispanic,M,Chelmsford  Massachusetts  US,462 Kessler Neck,Saugus,Massachusetts,Essex County,25009.0,1906,42.46598105321269,-70.9762557886125
30b80f9c-ecd7-c5bc-8717-c98c64cec8fc,1949-08-26,,999-66-2970,S99997429,X45578645X,Mr.,Fausto876,Strosin214,,,M,white,nonhispanic,M,Westborough  Massachusetts  US,503 Torp Branch Unit 20,Waltham,Massachusetts,Middlesex County,25017.0,2472,42.39160451170883,-71.20901461910238
374f306c-a9dd-473c-6791-a6da25efb0cc,1949-12-24,,999-41-7269,S99927807,X81940177X,Mrs.,Elvira561,Torres807,,Caldera106,M,white,hispanic,F,Santiago  Santiago Province  CL,494 Doyle Boulevard Unit 8,Dunstable,Massachusetts,Middlesex County,,0,42.64420377764037,-71.48072247885212
7c798d78-11ee-66cc-4613-18f460f35fbb,1949-11-07,,999-57-3660,S99983300,X7526442X,Mr.,Amado512,Schmitt836,,,S,white,nonhispanic,M,Kingston  Massachusetts  US,1062 Howe Pathway,Tisbury,Massachusetts,Dukes County,,0,41.507187700316486,-70.66616659995307
7b0cb6a6-60ba-fb64-64c7-36579f59065c,1943-11-01,,999-41-6505,S99993302,X42472533X,Mr.,Nicholas495,Sauer652,,,M,white,nonhispanic,M,Worcester  Massachusetts  US,844 Turner Pathway Suite 96,Barnstable,Massachusetts,Barnstable County,25001.0,2668,41.69415280406896,-70.25352143685188
9b77f35d-a2cf-40f4-67cf-7a33ad94e5b2,1961-10-28,,999-58-1924,S99998248,X46730930X,Mr.,Roman389,Boehm581,,,D,hawaiian,nonhispanic,M,Boston  Massachusetts  US,749 Hilpert Skyway Unit 16,Ashland,Massachusetts,Middlesex County,,0,42.20867047416823,-71.51851135391306
828f2fdf-be5a-5916-05b9-6037af50ebd4,1965-04-02,2012-08-26,999-33-3593,S99958489,X45221783X,Mr.,Doug189,Lubowitz58,,,D,white,nonhispanic,M,Boylston  Massachusetts  US,1001 Tremblay Spur,Spencer,Massachusetts,Worcester County,25027.0,1562,42.261034883038654,-71.9916112079818
b51144b7-866d-9107-befa-cb468e29aeb4,1918-10-10,2003-05-12,999-83-8079,S99920996,X86766956X,Ms.,Alex454,Konopelski743,,,S,white,nonhispanic,F,Acton  Massachusetts  US,880 Hirthe Well Apt 14,Athol,Massachusetts,Worcester County,25027.0,1331,42.55563131643428,-72.21250469169009
8d55854c-03f2-9a0a-ca59-16f81be00835,1960-11-27,,999-18-5418,S99999126,X60688522X,Mr.,Gabriel934,Koch169,,,M,black,nonhispanic,M,Somerville  Massachusetts  US,857 Tremblay Branch,Wayland,Massachusetts,Middlesex County,,0,42.35733126241176,-71.3328914950211
0d95bf99-debb-32c1-9431-717609323b99,1963-06-23,,999-82-7467,S99958400,X42619608X,Mr.,Fabian647,Hoeger474,,,D,hawaiian,nonhispanic,M,Lynn  Massachusetts  US,645 Hodkiewicz Stravenue,Pembroke,Massachusetts,Plymouth County,,0,42.10032789697357,-70.79485031110565
8000a712-572e-43b9-f678-c3372c498d03,1921-08-03,,999-84-1246,S99924835,X29662046X,Mrs.,Slyvia34,O'Reilly797,,Monahan736,D,white,nonhispanic,F,Worcester  Massachusetts  US,400 Macejkovic Mews,West Springfield,Massachusetts,Hampden County,25013.0,1089,42.08162412888419,-72.61210551064335
a17bcdf4-ffed-eca1-c91c-ef3ea3e047e9,1952-11-05,,999-27-7146,S99912358,X51609276X,Mr.,Edward499,Fay398,,,M,white,nonhispanic,M,Northbridge  Massachusetts  US,696 Gleichner Walk,Rockland,Massachusetts,Plymouth County,,0,42.13801377105878,-70.92705152509451
8fbb9d97-5091-7917-97ec-81f34a9a15c9,1943-12-21,2012-07-22,999-43-3723,S99995019,X42170371X,Mr.,Michale231,Schamberger479,,,M,white,nonhispanic,M,Holden  Massachusetts  US,806 Grant Mall,Taunton,Massachusetts,Bristol County,25005.0,2718,41.94685335357992,-71.05366967586224
6740b14b-6a9f-b861-e2ba-de2a3aa6c2ce,1954-12-07,,999-19-1458,S99952570,X21807494X,Mr.,Sandy901,Dibbert990,,,M,white,nonhispanic,M,Lynnfield  Massachusetts  US,205 Shields Alley,Ashland,Massachusetts,Middlesex County,,0,42.27103910413658,-71.44906062193947
06ce95ac-13fb-77c6-32dd-8c07e1e16db9,1949-08-07,,999-82-9381,S99948892,X8665493X,Mr.,Frederick289,Kautzer186,,,M,white,nonhispanic,M,Seekonk  Massachusetts  US,1029 Morissette Estate Apt 49,Falmouth,Massachusetts,Barnstable County,25001.0,2540,41.585736662194535,-70.68078064118602
25cf66f2-2d05-1847-097c-394b080f9f33,1936-02-01,,999-49-1956,S99931653,X44386304X,Mr.,Alva958,Kuphal363,,,M,white,nonhispanic,M,Spencer  Massachusetts  US,550 McLaughlin Lane Apt 51,Cambridge,Massachusetts,Middlesex County,25017.0,2141,42.32344463647266,-71.16795501027336
60a38179-47a8-46c9-77e9-3a61edcec39d,1967-06-17,,999-39-7300,S99991157,X74806051X,Mr.,Odell776,Hilll811,,,S,white,nonhispanic,M,Moscow  Moscow  RU,581 Grady Branch,Swampscott,Massachusetts,Essex County,25009.0,1907,42.48624105945923,-70.89488875771526
d74620c5-f3c6-07fb-ecd6-2223fd0f54af,1939-12-28,,999-86-9445,S99939424,X67586736X,Mr.,Gregorio366,Montalvo564,,,M,white,hispanic,M,Portsmouth  Saint John Parish  DM,575 Thompson Burg Suite 34,Lynn,Massachusetts,Essex County,25009.0,1901,42.49683866226341,-70.93707099500868
c9e5f304-1802-e728-3326-6d6226b8a2ca,1941-04-20,,999-61-2644,S99927413,X3531289X,Mr.,Thomas756,Jacobson885,,,S,white,nonhispanic,M,Northfield  Massachusetts  US,772 Hintz Throughway,Walpole,Massachusetts,Norfolk County,25021.0,2081,42.17856463441517,-71.25865220084385
1e5b5a3f-97cd-1738-d741-8774a2c226f3,1957-09-08,,999-12-3172,S99915392,X65596599X,Mr.,Bradford382,Carter549,,,M,white,nonhispanic,M,Boston  Massachusetts  US,427 Hahn Station,Dedham,Massachusetts,Norfolk County,25021.0,2026,42.24818410661624,-71.13447704637949
754b74a0-83f3-126c-0340-f91997a472ba,1956-11-14,,999-16-4048,S99931347,X66693729X,Mrs.,Marilynn608,Ziemann98,,Lang846,W,white,nonhispanic,F,Turners Falls  Massachusetts  US,924 Koelpin Wynd Unit 40,Bourne,Massachusetts,Barnstable County,25001.0,2532,41.76881252816473,-70.62885863815343
d7b531a9-26b3-911f-4c1e-df1b9e481e8c,1941-05-06,,999-32-1680,S99966275,X49932880X,Mrs.,Kitty323,Kshlerin58,,Halvorson124,M,white,nonhispanic,F,Northbridge  Massachusetts  US,106 Monahan Camp Unit 96,Wakefield,Massachusetts,Middlesex County,25017.0,1880,42.48867789398511,-71.0205963710411
